#Iterations	Temperature	Chi2	Type	Histogram	Connect	Total
7476	188.522	1207.15	980	308.835	2560.19	5056.17
7477	188.522	1206.61	980	313.892	2560.19	5060.69
7478	188.522	1200.6	980	312.125	2560.19	5052.91
7479	188.522	1189.69	980	310.308	2627.08	5107.07
7480	188.522	1191.72	980	309.25	2627.08	5108.05
7481	188.522	1182.73	980	308.692	2627.08	5098.5
7482	188.522	1196.97	980	307.453	2627.08	5111.5
7483	188.522	1204.24	980	309.85	2627.08	5121.17
7484	188.522	1202.83	980	312.981	2627.08	5122.89
7485	188.522	1204.02	980	307.373	2627.08	5118.47
7486	188.522	1196.96	980	306.898	2694.12	5177.98
7487	188.522	1191.78	980	306.705	2694.12	5172.6
7488	188.522	1193.33	980	303.103	2694.12	5170.55
7489	188.522	1179.28	980	305.908	2694.12	5159.3
7490	188.522	1178.13	980	312.514	2761.31	5231.95
7491	188.522	1163.45	980	319.519	2761.31	5224.27
7492	188.522	1162.81	980	320.052	2761.31	5224.17
7493	188.522	1170.82	980	314.839	2694.12	5159.77
7494	188.522	1166.96	980	325.259	2694.12	5166.34
7495	188.522	1158.92	980	338.382	2694.12	5171.42
7496	188.522	1158.17	980	330.973	2761.31	5230.45
7497	188.522	1151.15	980	324.273	2694.12	5149.54
7498	188.522	1150.19	980	325.697	2627.08	5082.97
7499	188.522	1156.17	980	320.682	2627.08	5083.93
7500	188.522	1149.32	980	316.771	2560.19	5006.28
7501	188.522	1150.45	980	311.851	2560.19	5002.49
7502	188.522	1150.25	980	318.92	2560.19	5009.35
7503	188.522	1145.6	980	313.084	2560.19	4998.87
7504	188.522	1153.24	980	312.646	2560.19	5006.07
7505	188.522	1143.7	980	314.075	2560.19	4997.97
7506	188.522	1136.59	980	316.618	2694.12	5127.33
7507	188.522	1145.2	980	315.501	2627.08	5067.78
7508	188.522	1141.9	980	321.003	2627.08	5069.98
7509	188.522	1138.94	980	323.237	2627.08	5069.25
7510	188.522	1137.15	980	324.795	2627.08	5069.03
7511	188.522	1149.66	980	319.897	2694.12	5143.67
7512	188.522	1153.1	980	317.028	2694.12	5144.24
7513	188.522	1153.97	980	318.423	2694.12	5146.51
7514	188.522	1152.87	980	315.877	2694.12	5142.87
7515	188.522	1178.69	980	319.589	2761.31	5239.58
7516	188.522	1176.54	980	320.755	2761.31	5238.6
7517	188.522	1176.08	980	321.325	2761.31	5238.71
7518	188.522	1179.99	980	318.075	2761.31	5239.37
7519	188.522	1178.61	980	318.696	2761.31	5238.61
7520	188.522	1175.61	980	312.243	2761.31	5229.15
7521	188.522	1185.21	980	313.89	2761.31	5240.41
7522	188.522	1188.19	980	319.129	2761.31	5248.62
7523	188.522	1178.94	980	317.65	2761.31	5237.89
7524	188.522	1177.99	980	317.97	2761.31	5237.27
7525	188.522	1174.06	980	316.846	2761.31	5232.22
7526	188.522	1163.74	980	317.046	2560.19	5020.98
7527	188.522	1165.97	980	321.09	2560.19	5027.25
7528	188.522	1175.75	980	329.119	2560.19	5045.06
7529	188.522	1171.43	980	328.691	2560.19	5040.31
7530	188.522	1179.02	980	329.05	2493.45	4981.52
7531	188.522	1177.58	980	328.2	2493.45	4979.23
7532	188.522	1183.3	980	337.58	2493.45	4994.32
7533	188.522	1181.05	980	337.215	2493.45	4991.71
7534	188.522	1169.86	980	341.003	2560.19	5051.05
7535	188.522	1181.52	980	344.425	2560.19	5066.13
7536	188.522	1197.36	980	342.746	2627.08	5147.18
7537	188.522	1186.14	980	347.684	2627.08	5140.9
7538	188.522	1188.03	980	348.392	2627.08	5143.5
7539	188.522	1167.3	980	354.948	2627.08	5129.33
7540	188.522	1158.45	980	360.986	2694.12	5193.56
7541	188.522	1149.37	980	367.787	2694.12	5191.27
7542	188.522	1139.02	980	366.301	2694.12	5179.44
7543	188.522	1125.91	980	361.752	2694.12	5161.78
7544	188.522	1109.31	980	353.548	2761.31	5204.17
7545	188.522	1103.74	980	353.581	2828.65	5265.97
7546	188.522	1098.64	980	349.276	2828.65	5256.56
7547	188.522	1103.27	980	349.355	2828.65	5261.27
7548	188.522	1100.7	980	354.096	2828.65	5263.45
7549	188.522	1108.01	980	359.386	2828.65	5276.04
7550	188.522	1107.94	980	350.332	2828.65	5266.92
7551	188.522	1107.92	980	351.282	2828.65	5267.85
7552	188.522	1110.66	980	345.174	2828.65	5264.48
7553	188.522	1110.68	980	347.742	2761.31	5199.73
7554	188.522	1118.15	980	352.575	2761.31	5212.03
7555	188.522	1113.5	980	346.934	2761.31	5201.74
7556	188.522	1107.67	980	351.666	2761.31	5200.64
7557	188.522	1101.72	980	348.642	2761.31	5191.66
7558	188.522	1104.56	980	346.9	2761.31	5192.77
7559	188.522	1113.69	980	347.114	2694.12	5134.92
7560	188.522	1123.85	980	349.349	2694.12	5147.32
7561	188.522	1114.33	980	345.192	2627.08	5066.6
7562	188.522	1114.69	980	345.142	2627.08	5066.91
7563	188.522	1131.44	980	344.399	2627.08	5082.91
7564	188.522	1127.38	980	350.924	2694.12	5152.42
7565	188.522	1121.2	980	355.479	2694.12	5150.8
7566	188.522	1114.89	980	346.695	2694.12	5135.7
7567	188.522	1117.36	980	345.379	2694.12	5136.85
7568	188.522	1116.39	980	348.633	2761.31	5206.33
7569	188.522	1123.67	980	343.858	2761.31	5208.84
7570	188.522	1107.66	980	352.513	2761.31	5201.48
7571	188.522	1108.49	980	354.934	2761.31	5204.73
7572	188.522	1106.37	980	351.923	2828.65	5266.94
7573	188.522	1110.93	980	360.939	2828.65	5280.52
7574	188.522	1124.2	980	357.349	2828.65	5290.19
7575	188.522	1127.46	980	358.202	2828.65	5294.31
7576	188.522	1134.32	980	359.086	2896.14	5369.54
7577	188.522	1144.01	980	357.931	2896.14	5378.08
7578	188.522	1121.04	980	360.858	2896.14	5358.03
7579	188.522	1123.27	980	361.081	2896.14	5360.49
7580	188.522	1121.46	980	357.691	2896.14	5355.29
7581	188.522	1119.48	980	358.212	2896.14	5353.83
7582	188.522	1110.73	980	362.318	2896.14	5349.19
7583	188.522	1116.68	980	361.361	2896.14	5354.18
7584	188.522	1124.64	980	358.663	2896.14	5359.44
7585	188.522	1132.84	980	357.852	2896.14	5366.83
7586	188.522	1138.65	980	355.659	2896.14	5370.45
7587	188.522	1143	980	358.237	2896.14	5377.37
7588	188.522	1137.44	980	355.852	2828.65	5301.94
7589	188.522	1136.15	980	360.506	2828.65	5305.31
7590	188.522	1136.48	980	359.925	2828.65	5305.05
7591	188.522	1153.47	980	361.331	2828.65	5323.45
7592	188.522	1148.09	980	356.635	2828.65	5313.37
7593	188.522	1139.91	980	354.898	2828.65	5303.46
7594	188.522	1152.31	980	359.907	2828.65	5320.87
7595	188.522	1147.83	980	346.06	2828.65	5302.54
7596	188.522	1146.28	980	347.024	2828.65	5301.95
7597	188.522	1161.08	980	346.869	2828.65	5316.6
7598	188.522	1149.11	980	345.764	2828.65	5303.52
7599	188.522	1157.25	980	348.771	2828.65	5314.66
7600	188.522	1158.32	980	341.905	2828.65	5308.87
7601	188.522	1179.72	980	339.209	2828.65	5327.58
7602	188.522	1161.31	980	333.948	2828.65	5303.91
7603	188.522	1162.47	980	332.075	2828.65	5303.19
7604	188.522	1161.46	980	328.056	2828.65	5298.16
7605	188.522	1154.39	980	321.824	2761.31	5217.52
7606	188.522	1148.54	980	316.153	2761.31	5206
7607	188.522	1153.75	980	312.079	2761.31	5207.13
7608	188.522	1158.28	980	310.147	2761.31	5209.74
7609	188.522	1156.14	980	314.005	2761.31	5211.45
7610	188.522	1148.32	980	321.93	2761.31	5211.56
7611	188.522	1143.13	980	326.64	2761.31	5211.08
7612	188.522	1135.2	980	332.137	2761.31	5208.64
7613	188.522	1137.1	980	329.731	2694.12	5140.95
7614	188.522	1171.71	980	331.639	2761.31	5244.65
7615	188.522	1164.14	980	333.094	2761.31	5238.54
7616	188.522	1146.88	980	330.205	2761.31	5218.39
7617	188.522	1139.66	980	336.002	2761.31	5216.97
7618	188.522	1129.14	980	327.832	2761.31	5198.27
7619	188.522	1126.14	980	323.778	2761.31	5191.23
7620	188.522	1120.83	980	319.952	2761.31	5182.09
7621	188.522	1126.16	980	313.919	2761.31	5181.39
7622	188.522	1135.63	980	305.803	2694.12	5115.55
7623	188.522	1136.71	980	308.859	2694.12	5119.68
7624	188.522	1121.78	980	316.99	2694.12	5112.89
7625	188.522	1128.62	980	314.91	2627.08	5050.61
7626	188.522	1134.2	980	321.294	2627.08	5062.57
7627	188.522	1133.68	980	314.686	2560.19	4988.56
7628	188.522	1133.76	980	314.043	2560.19	4987.99
7629	188.522	1137.31	980	316.735	2560.19	4994.23
7630	188.522	1135.03	980	318.884	2627.08	5061
7631	188.522	1148.97	980	314.963	2560.19	5004.12
7632	188.522	1147.01	980	322.016	2560.19	5009.21
7633	188.522	1149.18	980	331.64	2560.19	5021.01
7634	188.522	1150.42	980	328.651	2560.19	5019.26
7635	188.522	1150.5	980	321.551	2560.19	5012.24
7636	188.522	1158.32	980	326.808	2560.19	5025.32
7637	188.522	1158.82	980	330.312	2560.19	5029.32
7638	188.522	1159.52	980	327.549	2560.19	5027.25
7639	188.522	1159.84	980	318.505	2627.08	5085.43
7640	188.522	1155.12	980	329.844	2627.08	5092.05
7641	188.522	1157.98	980	332.303	2627.08	5097.36
7642	188.522	1160.24	980	334.339	2627.08	5101.65
7643	188.522	1155.45	980	334.53	2627.08	5097.06
7644	188.522	1149.65	980	334.816	2627.08	5091.55
7645	188.522	1165.94	980	326.743	2560.19	5032.87
7646	188.522	1166.63	980	333.243	2560.19	5040.07
7647	188.522	1181.28	980	332.291	2560.19	5053.76
7648	188.522	1195.18	980	334.4	2560.19	5069.77
7649	188.522	1199.72	980	342.01	2560.19	5081.92
7650	188.522	1199.49	980	347.294	2560.19	5086.97
7651	188.522	1206.6	980	347.091	2426.85	4960.54
7652	188.522	1199.2	980	349.374	2426.85	4955.43
7653	188.522	1203.36	980	352.505	2426.85	4962.72
7654	188.522	1197.07	980	353.588	2493.45	5024.11
7655	188.522	1185.47	980	354.517	2493.45	5013.43
7656	188.522	1182.63	980	355.342	2493.45	5011.42
7657	188.522	1182.63	980	356.672	2493.45	5012.75
7658	188.522	1170.9	980	350.571	2493.45	4994.92
7659	188.522	1171.17	980	346.647	2560.19	5058.01
7660	188.522	1181.56	980	346.842	2560.19	5068.59
7661	188.522	1188.42	980	354.348	2560.19	5082.96
7662	188.522	1191.47	980	356.003	2627.08	5154.55
7663	188.522	1191.83	980	353.769	2627.08	5152.68
7664	188.522	1177.48	980	350.604	2627.08	5135.16
7665	188.522	1184.19	980	350.631	2627.08	5141.9
7666	188.522	1178.33	980	357.02	2694.12	5209.46
7667	188.522	1174.46	980	354.563	2627.08	5136.1
7668	188.522	1180.95	980	351.201	2493.45	5005.6
7669	188.522	1190.51	980	349.906	2493.45	5013.87
7670	188.522	1188.79	980	357.302	2560.19	5086.28
7671	188.522	1186.41	980	356.481	2560.19	5083.08
7672	188.522	1172.75	980	359.064	2627.08	5138.89
7673	188.522	1160.91	980	360.587	2694.12	5195.61
7674	188.522	1153.56	980	358.873	2694.12	5186.55
7675	188.522	1158.37	980	359.516	2761.31	5259.19
7676	188.522	1151.79	980	363.076	2761.31	5256.18
7677	188.522	1143.18	980	365.079	2761.31	5249.56
7678	188.522	1147.13	980	360.839	2761.31	5249.28
7679	188.522	1149.23	980	365.062	2761.31	5255.59
7680	188.522	1147.79	980	365.119	2761.31	5254.22
7681	188.522	1142.59	980	365.543	2761.31	5249.44
7682	188.522	1149.28	980	371.602	2761.31	5262.18
7683	188.522	1160.72	980	375.501	2761.31	5277.53
7684	188.522	1160.76	980	391.361	2761.31	5293.43
7685	188.522	1149.73	980	389.045	2761.31	5280.08
7686	188.522	1132.06	980	387.166	2828.65	5327.87
7687	188.522	1136.34	980	388.177	2761.31	5265.83
7688	188.522	1139.75	980	388.329	2694.12	5202.2
7689	188.522	1136.51	980	389.723	2694.12	5200.35
7690	188.522	1138.65	980	392.683	2694.12	5205.45
7691	188.522	1131.85	980	395.132	2694.12	5201.1
7692	188.522	1128.7	980	399.156	2694.12	5201.97
7693	188.522	1135.51	980	395.54	2761.31	5272.36
7694	188.522	1121.73	980	392.482	2828.65	5322.86
7695	188.522	1120.62	980	393.151	2828.65	5322.42
7696	188.522	1126.39	980	391.29	2828.65	5326.33
7697	188.522	1120.88	980	396.362	2828.65	5325.89
7698	188.522	1127.66	980	398.752	2828.65	5335.05
7699	188.522	1130.72	980	389.882	2828.65	5329.24
7700	188.522	1133.78	980	391.412	2828.65	5333.84
7701	188.522	1144.88	980	391.995	2828.65	5345.52
7702	188.522	1137.62	980	377.487	2828.65	5323.75
7703	188.522	1125.21	980	376.789	2828.65	5310.64
7704	188.522	1128.24	980	374.752	2828.65	5311.64
7705	188.522	1129.05	980	368.717	2828.65	5306.42
7706	188.522	1131.75	980	363.241	2828.65	5303.63
7707	188.522	1136.44	980	355.567	2761.31	5233.31
7708	188.522	1116.2	980	353.229	2761.31	5210.74
7709	188.522	1118.84	980	349.762	2694.12	5142.72
7710	188.522	1119.25	980	359.699	2694.12	5153.06
7711	188.522	1120.91	980	363.607	2694.12	5158.64
7712	188.522	1124.09	980	359.895	2694.12	5158.1
7713	188.522	1119.5	980	356.088	2694.12	5149.71
7714	188.522	1126.7	980	351.56	2694.12	5152.38
7715	188.522	1123.03	980	359.243	2694.12	5156.39
7716	188.522	1119.25	980	363.586	2761.31	5224.14
7717	188.522	1129.02	980	361.907	2694.12	5165.04
7718	188.522	1130.32	980	367.009	2694.12	5171.44
7719	188.522	1131.22	980	366.333	2694.12	5171.67
7720	188.522	1120.89	980	367.453	2761.31	5229.65
7721	188.522	1128.49	980	365.869	2694.12	5168.48
7722	188.522	1122.09	980	364.574	2694.12	5160.78
7723	188.522	1121.37	980	363.55	2694.12	5159.04
7724	188.522	1128.74	980	367.094	2694.12	5169.95
7725	188.522	1127.12	980	373.591	2694.12	5174.83
7726	188.522	1124.24	980	370.696	2694.12	5169.05
7727	188.522	1131.34	980	366.458	2694.12	5171.92
7728	188.522	1147.14	980	380.376	2694.12	5201.63
7729	188.522	1154.89	980	375.245	2694.12	5204.26
7730	188.522	1166.07	980	365.825	2694.12	5206.01
7731	188.522	1174.31	980	366.398	2426.85	4947.57
7732	188.522	1178.62	980	372.272	2426.85	4957.75
7733	188.522	1182.06	980	365.053	2426.85	4953.96
7734	188.522	1190.69	980	366.271	2493.45	5030.41
7735	188.522	1179.57	980	370.928	2493.45	5023.95
7736	188.522	1162.08	980	373.263	2493.45	5008.79
7737	188.522	1163.58	980	367.367	2493.45	5004.39
7738	188.522	1175.27	980	373.828	2493.45	5022.55
7739	188.522	1179.52	980	380.184	2360.41	4900.11
7740	188.522	1178.63	980	382.507	2560.19	5101.33
7741	188.522	1173.53	980	386.317	2627.08	5166.93
7742	188.522	1171.23	980	376.916	2560.19	5088.33
7743	188.522	1172.15	980	376.491	2560.19	5088.83
7744	188.522	1153.28	980	379.249	2560.19	5072.71
7745	188.522	1161.87	980	383.12	2560.19	5085.18
7746	188.522	1161.86	980	390.516	2560.19	5092.56
7747	188.522	1156.33	980	390.064	2560.19	5086.58
7748	188.522	1155.51	980	384.564	2493.45	5013.52
7749	188.522	1159.56	980	390.83	2560.19	5090.57
7750	188.522	1165.76	980	381.556	2560.19	5087.5
7751	188.522	1164.7	980	386.951	2627.08	5158.72
7752	188.522	1164.61	980	382.18	2560.19	5086.98
7753	188.522	1158.85	980	389.377	2560.19	5088.42
7754	188.522	1142.62	980	387.932	2560.19	5070.74
7755	188.522	1143.29	980	384.819	2560.19	5068.3
7756	188.522	1153.94	980	390.088	2627.08	5151.11
7757	188.522	1160.27	980	390.648	2627.08	5157.99
7758	188.522	1152.64	980	390.265	2627.08	5149.99
7759	188.522	1154.34	980	397.002	2627.08	5158.42
7760	188.522	1154.61	980	404.903	2627.08	5166.59
7761	188.522	1143.86	980	407.734	2627.08	5158.67
7762	188.522	1162.55	980	407.399	2627.08	5177.03
7763	188.522	1179.8	980	396.625	2627.08	5183.51
7764	188.522	1189.17	980	394.085	2627.08	5190.33
7765	188.522	1172.09	980	402.678	2627.08	5181.85
7766	188.522	1174.99	980	406.728	2627.08	5188.8
7767	188.522	1176.86	980	397.086	2627.08	5181.02
7768	188.522	1167.46	980	390.791	2627.08	5165.32
7769	188.522	1177.63	980	393.185	2627.08	5177.89
7770	188.522	1185.55	980	386.593	2627.08	5179.22
7771	188.522	1189.47	980	384.978	2627.08	5181.52
7772	188.522	1195.12	980	383.88	2560.19	5119.19
7773	188.522	1203.06	980	382.498	2560.19	5125.74
7774	188.522	1197.33	980	380.288	2963.78	5521.4
7775	188.522	1195.19	980	383.612	2963.78	5522.58
7776	188.522	1189.08	980	377.273	2963.78	5510.14
7777	188.522	1164.27	980	375.086	3031.58	5550.93
7778	188.522	1169.44	980	371.16	3031.58	5552.18
7779	188.522	1170.8	980	373.518	3031.58	5555.9
7780	188.522	1178.49	980	370.384	3031.58	5560.45
7781	188.522	1201.34	980	370.141	2963.78	5515.26
7782	188.522	1209.7	980	380.94	2963.78	5534.42
7783	188.522	1211.44	980	377.647	2493.45	5062.53
7784	188.522	1199.45	980	390.001	2493.45	5062.89
7785	188.522	1200.7	980	382.169	2493.45	5056.32
7786	188.522	1191.87	980	383.761	2493.45	5049.08
7787	188.522	1191.9	980	385.277	2560.19	5117.36
7788	188.522	1224.05	980	383.898	2560.19	5148.14
7789	188.522	1211.4	980	392.458	2560.19	5144.05
7790	188.522	1205.25	980	390.81	2560.19	5136.25
7791	188.522	1204.94	980	391.979	2560.19	5137.1
7792	188.522	1192.24	980	391.479	2560.19	5123.91
7793	188.522	1190.15	980	393.162	2560.19	5123.5
7794	188.522	1189.97	980	395.673	2560.19	5125.83
7795	188.522	1186.72	980	392.757	2560.19	5119.67
7796	188.522	1198.76	980	393.553	2560.19	5132.5
7797	188.522	1211.32	980	391.585	2560.19	5143.09
7798	188.522	1205.85	980	396.046	2560.19	5142.08
7799	188.522	1202.59	980	397.642	2560.19	5140.42
7800	188.522	1217.39	980	389.261	2560.19	5146.84
7801	188.522	1214.16	980	387.116	2493.45	5074.72
7802	188.522	1220.58	980	378.957	2493.45	5072.99
7803	188.522	1228.69	980	376.679	2493.45	5078.82
7804	188.522	1222.15	980	369.867	2360.41	4932.43
7805	188.522	1222.07	980	364.536	2360.41	4927.02
7806	188.522	1231.41	980	364.291	2360.41	4936.11
7807	188.522	1221.5	980	366.806	2360.41	4928.72
7808	188.522	1230.62	980	367.051	2360.41	4938.08
7809	188.522	1225.54	980	366.712	2360.41	4932.66
7810	188.522	1236.68	980	362.744	2360.41	4939.83
7811	188.522	1236	980	364.785	2360.41	4941.2
7812	188.522	1238.17	980	357.509	2360.41	4936.09
7813	188.522	1246.18	980	362.35	2360.41	4948.94
7814	188.522	1251.58	980	356.29	2360.41	4948.28
7815	188.522	1256.04	980	353.972	2360.41	4950.42
7816	188.522	1263.05	980	357.879	2360.41	4961.34
7817	188.522	1258.5	980	358.427	2360.41	4957.34
7818	188.522	1265.1	980	360.852	2360.41	4966.37
7819	188.522	1267.92	980	360.815	2360.41	4969.14
7820	188.522	1285.72	980	355.453	2294.11	4915.28
7821	188.522	1290.6	980	350.044	2294.11	4914.76
7822	188.522	1284.02	980	347.091	2294.11	4905.22
7823	188.522	1288.88	980	351.348	2294.11	4914.34
7824	188.522	1275.74	980	351.79	2294.11	4901.64
7825	188.522	1266.18	980	354.141	2360.41	4960.73
7826	188.522	1247.69	980	351.707	2360.41	4939.81
7827	188.522	1240.72	980	356.407	2426.85	5003.98
7828	188.522	1251.02	980	358.392	2360.41	4949.82
7829	188.522	1270.99	980	357.581	2360.41	4968.98
7830	188.522	1272.94	980	349.911	2360.41	4963.26
7831	188.522	1258.42	980	358.058	2360.41	4956.88
7832	188.522	1261.43	980	359.423	2360.41	4961.26
7833	188.522	1255.08	980	358.84	2294.11	4888.03
7834	188.522	1254.64	980	352.347	2227.96	4814.95
7835	188.522	1253.35	980	346.873	2227.96	4808.18
7836	188.522	1266.11	980	343.31	2227.96	4817.38
7837	188.522	1266.64	980	341.185	2227.96	4815.78
7838	188.522	1249.75	980	345.142	2294.11	4869.01
7839	188.522	1248.96	980	341.535	2227.96	4798.46
7840	188.522	1248.41	980	348.335	2161.95	4738.69
7841	169.67	1252.81	980	349.222	2096.09	4678.13
7842	169.67	1243.65	980	349.923	2096.09	4669.67
7843	169.67	1250.97	980	344.261	2096.09	4671.32
7844	169.67	1251.67	980	340.708	2096.09	4668.47
7845	169.67	1256.7	980	343.646	2096.09	4676.43
7846	169.67	1257.22	980	348.12	2096.09	4681.43
7847	169.67	1254.51	980	350.677	2096.09	4681.28
7848	169.67	1254.99	980	340.946	2096.09	4672.03
7849	169.67	1248.31	980	341.738	2096.09	4666.14
7850	169.67	1240.74	980	342.217	2096.09	4659.05
7851	169.67	1239.08	980	341.154	2227.96	4788.19
7852	169.67	1228.33	980	342.697	2227.96	4778.98
7853	169.67	1231.13	980	342.819	2227.96	4781.91
7854	169.67	1220.67	980	348.389	2227.96	4777.02
7855	169.67	1225.07	980	343.504	2227.96	4776.54
7856	169.67	1239.27	980	349.615	2227.96	4796.84
7857	169.67	1259.6	980	342.075	2227.96	4809.63
7858	169.67	1235.16	980	336.284	2227.96	4779.4
7859	169.67	1232.8	980	343.6	2096.09	4652.49
7860	169.67	1238.87	980	340.48	2096.09	4655.44
7861	169.67	1232.05	980	342.774	2096.09	4650.91
7862	169.67	1226.95	980	350.36	2161.95	4719.27
7863	169.67	1239.67	980	351.422	2161.95	4733.05
7864	169.67	1243.91	980	345.413	2161.95	4731.28
7865	169.67	1239.25	980	352.739	2161.95	4733.94
7866	169.67	1237.6	980	349.205	2161.95	4728.75
7867	169.67	1232.77	980	357.645	2161.95	4732.37
7868	169.67	1226.68	980	358.577	2161.95	4727.21
7869	169.67	1220.55	980	363.422	2227.96	4791.93
7870	169.67	1220.38	980	360.618	2227.96	4788.96
7871	169.67	1217.09	980	364.692	2227.96	4789.74
7872	169.67	1217.63	980	354.197	2227.96	4779.79
7873	169.67	1212.31	980	362.143	2227.96	4782.42
7874	169.67	1215.24	980	371.318	2227.96	4794.52
7875	169.67	1208.88	980	368.157	2227.96	4784.99
7876	169.67	1188.58	980	368.506	2227.96	4765.05
7877	169.67	1179.58	980	364.024	2227.96	4751.56
7878	169.67	1179.54	980	362.722	2227.96	4750.23
7879	169.67	1184.47	980	353.299	2227.96	4745.73
7880	169.67	1189.27	980	347.525	2030.37	4547.16
7881	169.67	1187.13	980	354.378	2030.37	4551.88
7882	169.67	1204.86	980	342.894	2030.37	4558.12
7883	169.67	1193.88	980	346.212	2030.37	4550.47
7884	169.67	1195.54	980	349.769	2030.37	4555.68
7885	169.67	1207.14	980	352.638	2030.37	4570.15
7886	169.67	1201.3	980	355.926	2096.09	4633.31
7887	169.67	1202.89	980	358.993	2096.09	4637.97
7888	169.67	1207.13	980	361.132	2096.09	4644.36
7889	169.67	1211.86	980	355.626	2096.09	4643.58
7890	169.67	1195.66	980	347.831	2161.95	4685.44
7891	169.67	1194.24	980	346.296	2161.95	4682.49
7892	169.67	1208.53	980	343.233	2161.95	4693.72
7893	169.67	1190.38	980	347.361	2161.95	4679.7
7894	169.67	1180.94	980	343.556	2161.95	4666.45
7895	169.67	1164.86	980	344.453	2096.09	4585.41
7896	169.67	1174.53	980	337.384	2096.09	4588
7897	169.67	1189.28	980	332.419	2030.37	4532.07
7898	169.67	1182.62	980	331.206	2030.37	4524.2
7899	169.67	1173.19	980	339.872	1964.8	4457.87
7900	169.67	1183.57	980	347.29	1899.37	4410.22
7901	169.67	1187.22	980	343.829	1834.08	4345.13
7902	169.67	1185.41	980	342.522	1834.08	4342.01
7903	169.67	1175.57	980	347.621	1834.08	4337.27
7904	169.67	1185.47	980	351.021	1768.93	4285.42
7905	169.67	1208.44	980	341.935	1834.08	4364.45
7906	169.67	1211.7	980	345.667	1834.08	4371.45
7907	169.67	1200.47	980	348.381	1834.08	4362.93
7908	169.67	1198.73	980	347.832	1834.08	4360.64
7909	169.67	1197.65	980	343.229	1834.08	4354.96
7910	169.67	1210.68	980	344.089	1834.08	4368.85
7911	169.67	1216.64	980	346.555	1834.08	4377.27
7912	169.67	1220.34	980	347.608	1834.08	4382.03
7913	169.67	1206.5	980	353.757	1834.08	4374.34
7914	169.67	1183.62	980	357.869	1834.08	4355.57
7915	169.67	1191.66	980	362.967	1834.08	4368.71
7916	169.67	1197.8	980	360.904	1834.08	4372.78
7917	169.67	1193.32	980	357.26	1834.08	4364.66
7918	169.67	1180.54	980	351.329	1834.08	4345.95
7919	169.67	1186.87	980	346.174	1834.08	4347.13
7920	169.67	1160.67	980	353.208	1899.37	4393.25
7921	169.67	1152.76	980	356.229	1899.37	4388.36
7922	169.67	1140.3	980	360.048	1899.37	4379.71
7923	169.67	1121.26	980	356.399	1899.37	4357.03
7924	169.67	1118.04	980	356.804	1899.37	4354.22
7925	169.67	1113.96	980	355.179	1899.37	4348.51
7926	169.67	1113.95	980	355.501	1899.37	4348.82
7927	169.67	1129.21	980	357.52	1899.37	4366.1
7928	169.67	1125.52	980	352.201	1899.37	4357.09
7929	169.67	1126.08	980	360.408	1899.37	4365.86
7930	169.67	1128.51	980	365.874	1899.37	4373.75
7931	169.67	1126.09	980	378.903	1899.37	4384.36
7932	169.67	1126.05	980	376.682	1899.37	4382.1
7933	169.67	1113.48	980	373.182	1964.8	4431.46
7934	169.67	1113.04	980	367.422	1964.8	4425.26
7935	169.67	1110.56	980	369.005	1964.8	4424.37
7936	169.67	1105.7	980	367.411	1964.8	4417.91
7937	169.67	1102.64	980	364.525	1964.8	4411.96
7938	169.67	1100.85	980	370.874	1964.8	4416.53
7939	169.67	1091.89	980	362.627	2030.37	4464.89
7940	169.67	1104.92	980	362.219	1964.8	4411.94
7941	169.67	1100.21	980	360.082	1964.8	4405.09
7942	169.67	1092.3	980	362.745	1964.8	4399.84
7943	169.67	1095.44	980	357.593	1899.37	4332.4
7944	169.67	1091.37	980	360.837	1899.37	4331.57
7945	169.67	1082.14	980	368.546	1899.37	4330.06
7946	169.67	1084.89	980	374.685	1899.37	4338.94
7947	169.67	1080.7	980	378.376	1899.37	4338.45
7948	169.67	1076.49	980	376.865	1899.37	4332.72
7949	169.67	1064.57	980	391.397	1899.37	4335.34
7950	169.67	1062.43	980	381.945	1899.37	4323.75
7951	169.67	1063.62	980	374.427	1899.37	4317.42
7952	169.67	1065.91	980	369.796	1899.37	4315.07
7953	169.67	1061.99	980	380.765	1899.37	4322.12
7954	169.67	1051.56	980	378.619	1899.37	4309.54
7955	169.67	1057.38	980	367.573	1899.37	4304.32
7956	169.67	1052.8	980	368.321	1899.37	4300.48
7957	169.67	1048.5	980	363.755	1899.37	4291.62
7958	169.67	1048.14	980	366.646	1899.37	4294.16
7959	169.67	1048.62	980	363.705	2030.37	4422.7
7960	169.67	1044.36	980	363.983	2030.37	4418.72
7961	169.67	1053.09	980	365.111	2030.37	4428.57
7962	169.67	1049.87	980	367.039	2030.37	4427.28
7963	169.67	1065.03	980	364.409	2030.37	4439.81
7964	169.67	1064.01	980	363.48	2030.37	4437.86
7965	169.67	1056.62	980	359.702	2030.37	4426.69
7966	169.67	1057.31	980	360.105	2030.37	4427.79
7967	169.67	1054.37	980	353.799	2030.37	4418.55
7968	169.67	1053.36	980	355.823	2030.37	4419.55
7969	169.67	1057.13	980	349.628	1964.8	4351.55
7970	169.67	1061.49	980	358.613	1964.8	4364.9
7971	169.67	1054.02	980	352.425	1964.8	4351.25
7972	169.67	1056.45	980	345.301	1964.8	4346.55
7973	169.67	1066.3	980	345.959	2030.37	4422.63
7974	169.67	1066.98	980	340.51	2030.37	4417.87
