 Intensity from PDB file ../c++/ub_CA_1.pdb                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
     0.57644  0.000000E+00
     0.57895  0.000000E+00
     0.58145  0.000000E+00
     0.58396  0.000000E+00
     0.58647  0.000000E+00
     0.58897  0.000000E+00
     0.59148  0.000000E+00
     0.59398  0.000000E+00
     0.59649  0.000000E+00
     0.59900  0.000000E+00
     0.60150  0.000000E+00
     0.60401  0.000000E+00
     0.60652  0.000000E+00
     0.60902  0.000000E+00
     0.61153  0.000000E+00
     0.61404  0.000000E+00
     0.61654  0.000000E+00
     0.61905  0.000000E+00
     0.62155  0.000000E+00
     0.62406  0.000000E+00
     0.62657  0.000000E+00
     0.62907  0.000000E+00
     0.63158  0.000000E+00
     0.63409  0.000000E+00
     0.63659  0.000000E+00
     0.63910  0.000000E+00
     0.64160  0.000000E+00
     0.64411  0.000000E+00
     0.64662  0.000000E+00
     0.64912  0.000000E+00
     0.65163  0.000000E+00
     0.65414  0.000000E+00
     0.65664  0.000000E+00
     0.65915  0.000000E+00
     0.66165  0.000000E+00
     0.66416  0.000000E+00
     0.66667  0.000000E+00
     0.66917  0.000000E+00
     0.67168  0.000000E+00
     0.67419  0.000000E+00
     0.67669  0.000000E+00
     0.67920  0.000000E+00
     0.68170  0.000000E+00
     0.68421  0.000000E+00
     0.68672  0.000000E+00
     0.68922  0.000000E+00
     0.69173  0.000000E+00
     0.69424  0.000000E+00
     0.69674  0.000000E+00
     0.69925  0.000000E+00
     0.70175  0.000000E+00
     0.70426  0.000000E+00
     0.70677  0.000000E+00
     0.70927  0.000000E+00
     0.71178  0.000000E+00
     0.71429  0.000000E+00
     0.71679  0.000000E+00
     0.71930  0.000000E+00
     0.72180  0.000000E+00
     0.72431  0.000000E+00
     0.72682  0.000000E+00
     0.72932  0.000000E+00
     0.73183  0.000000E+00
     0.73434  0.000000E+00
     0.73684  0.000000E+00
     0.73935  0.000000E+00
     0.74185  0.000000E+00
     0.74436  0.000000E+00
     0.74687  0.000000E+00
     0.74937  0.000000E+00
     0.75188  0.000000E+00
     0.75439  0.000000E+00
     0.75689  0.000000E+00
     0.75940  0.000000E+00
     0.76190  0.000000E+00
     0.76441  0.000000E+00
     0.76692  0.000000E+00
     0.76942  0.000000E+00
     0.77193  0.000000E+00
     0.77444  0.000000E+00
     0.77694  0.000000E+00
     0.77945  0.000000E+00
     0.78195  0.000000E+00
     0.78446  0.000000E+00
     0.78697  0.000000E+00
     0.78947  0.000000E+00
     0.79198  0.000000E+00
     0.79449  0.000000E+00
     0.79699  0.000000E+00
     0.79950  0.000000E+00
     0.80201  0.000000E+00
     0.80451  0.000000E+00
     0.80702  0.000000E+00
     0.80952  0.000000E+00
     0.81203  0.000000E+00
     0.81454  0.000000E+00
     0.81704  0.000000E+00
     0.81955  0.000000E+00
     0.82206  0.000000E+00
     0.82456  0.000000E+00
     0.82707  0.000000E+00
     0.82957  0.000000E+00
     0.83208  0.000000E+00
     0.83459  0.000000E+00
     0.83709  0.000000E+00
     0.83960  0.000000E+00
     0.84211  0.000000E+00
     0.84461  0.000000E+00
     0.84712  0.000000E+00
     0.84962  0.000000E+00
     0.85213  0.000000E+00
     0.85464  0.000000E+00
     0.85714  0.000000E+00
     0.85965  0.000000E+00
     0.86216  0.000000E+00
     0.86466  0.000000E+00
     0.86717  0.000000E+00
     0.86967  0.000000E+00
     0.87218  0.000000E+00
     0.87469  0.000000E+00
     0.87719  0.000000E+00
     0.87970  0.000000E+00
     0.88221  0.000000E+00
     0.88471  0.000000E+00
     0.88722  0.000000E+00
     0.88972  0.000000E+00
     0.89223  0.000000E+00
     0.89474  0.000000E+00
     0.89724  0.000000E+00
     0.89975  0.000000E+00
     0.90226  0.000000E+00
     0.90476  0.000000E+00
     0.90727  0.000000E+00
     0.90977  0.000000E+00
     0.91228  0.000000E+00
     0.91479  0.000000E+00
     0.91729  0.000000E+00
     0.91980  0.000000E+00
     0.92231  0.000000E+00
     0.92481  0.000000E+00
     0.92732  0.000000E+00
     0.92982  0.000000E+00
     0.93233  0.000000E+00
     0.93484  0.000000E+00
     0.93734  0.000000E+00
     0.93985  0.000000E+00
     0.94236  0.000000E+00
     0.94486  0.000000E+00
     0.94737  0.000000E+00
     0.94987  0.000000E+00
     0.95238  0.000000E+00
     0.95489  0.000000E+00
     0.95739  0.000000E+00
     0.95990  0.000000E+00
     0.96241  0.000000E+00
     0.96491  0.000000E+00
     0.96742  0.000000E+00
     0.96992  0.000000E+00
     0.97243  0.000000E+00
     0.97494  0.000000E+00
     0.97744  0.000000E+00
     0.97995  0.000000E+00
     0.98246  0.000000E+00
     0.98496  0.000000E+00
     0.98747  0.000000E+00
     0.98997  0.000000E+00
     0.99248  0.000000E+00
     0.99499  0.000000E+00
     0.99749  0.000000E+00
     1.00000  0.000000E+00
