0.7064E-01 0.1552E+02 0.5372E-01
0.7119E-01 0.1521E+02 0.5251E-01
0.7173E-01 0.1492E+02 0.5192E-01
0.7228E-01 0.1459E+02 0.5095E-01
0.7283E-01 0.1425E+02 0.4990E-01
0.7337E-01 0.1394E+02 0.4902E-01
0.7392E-01 0.1362E+02 0.4805E-01
0.7447E-01 0.1333E+02 0.4720E-01
0.7501E-01 0.1300E+02 0.4626E-01
0.7556E-01 0.1275E+02 0.4557E-01
0.7611E-01 0.1253E+02 0.4498E-01
0.7665E-01 0.1225E+02 0.4427E-01
0.7720E-01 0.1198E+02 0.4352E-01
0.7775E-01 0.1172E+02 0.4291E-01
0.7829E-01 0.1149E+02 0.4222E-01
0.7884E-01 0.1123E+02 0.4183E-01
0.7939E-01 0.1091E+02 0.4091E-01
0.7993E-01 0.1073E+02 0.4065E-01
0.8048E-01 0.1050E+02 0.3990E-01
0.8103E-01 0.1020E+02 0.3918E-01
0.8157E-01 0.9964E+01 0.3847E-01
0.8212E-01 0.9713E+01 0.3806E-01
0.8267E-01 0.9433E+01 0.3724E-01
0.8322E-01 0.9248E+01 0.3674E-01
0.8376E-01 0.9045E+01 0.3618E-01
0.8431E-01 0.8826E+01 0.3569E-01
0.8486E-01 0.8650E+01 0.3513E-01
0.8540E-01 0.8384E+01 0.3456E-01
0.8595E-01 0.8234E+01 0.3424E-01
0.8650E-01 0.8008E+01 0.3343E-01
0.8704E-01 0.7803E+01 0.3302E-01
0.8759E-01 0.7657E+01 0.3257E-01
0.8814E-01 0.7458E+01 0.3214E-01
0.8868E-01 0.7220E+01 0.3140E-01
0.8923E-01 0.7089E+01 0.3111E-01
0.8978E-01 0.6912E+01 0.3058E-01
0.9032E-01 0.6768E+01 0.3022E-01
0.9087E-01 0.6547E+01 0.2967E-01
0.9142E-01 0.6434E+01 0.2926E-01
0.9196E-01 0.6272E+01 0.2902E-01
0.9251E-01 0.6078E+01 0.2851E-01
0.9306E-01 0.5957E+01 0.2798E-01
0.9360E-01 0.5838E+01 0.2781E-01
0.9415E-01 0.5715E+01 0.2742E-01
0.9470E-01 0.5554E+01 0.2699E-01
0.9525E-01 0.5390E+01 0.2662E-01
0.9579E-01 0.5267E+01 0.2634E-01
0.9634E-01 0.5174E+01 0.2588E-01
0.9689E-01 0.5023E+01 0.2555E-01
0.9743E-01 0.4894E+01 0.2519E-01
0.9798E-01 0.4771E+01 0.2494E-01
0.9853E-01 0.4690E+01 0.2478E-01
0.9907E-01 0.4581E+01 0.2446E-01
0.9962E-01 0.4429E+01 0.2395E-01
0.1002E+00 0.4323E+01 0.2359E-01
0.1007E+00 0.4215E+01 0.2341E-01
0.1013E+00 0.4137E+01 0.2312E-01
0.1018E+00 0.4082E+01 0.2311E-01
0.1024E+00 0.3932E+01 0.2269E-01
0.1029E+00 0.3866E+01 0.2238E-01
0.1034E+00 0.3786E+01 0.2222E-01
0.1040E+00 0.3684E+01 0.2196E-01
0.1045E+00 0.3596E+01 0.2175E-01
0.1051E+00 0.3484E+01 0.2142E-01
0.1056E+00 0.3426E+01 0.2127E-01
0.1062E+00 0.3342E+01 0.2098E-01
0.1067E+00 0.3272E+01 0.2070E-01
0.1073E+00 0.3191E+01 0.2057E-01
0.1078E+00 0.3134E+01 0.2043E-01
0.1084E+00 0.3028E+01 0.2010E-01
0.1089E+00 0.2980E+01 0.2001E-01
0.1095E+00 0.2931E+01 0.1973E-01
0.1100E+00 0.2864E+01 0.1967E-01
0.1106E+00 0.2771E+01 0.1944E-01
0.1111E+00 0.2726E+01 0.1931E-01
0.1116E+00 0.2686E+01 0.1905E-01
0.1122E+00 0.2598E+01 0.1887E-01
0.1127E+00 0.2584E+01 0.1884E-01
0.1133E+00 0.2491E+01 0.1863E-01
0.1138E+00 0.2484E+01 0.1845E-01
0.1144E+00 0.2438E+01 0.1845E-01
0.1149E+00 0.2387E+01 0.1826E-01
0.1155E+00 0.2319E+01 0.1811E-01
0.1160E+00 0.2287E+01 0.1801E-01
0.1166E+00 0.2244E+01 0.1788E-01
0.1171E+00 0.2205E+01 0.1774E-01
0.1177E+00 0.2133E+01 0.1753E-01
0.1182E+00 0.2108E+01 0.1752E-01
0.1188E+00 0.2065E+01 0.1731E-01
0.1193E+00 0.2069E+01 0.1736E-01
0.1199E+00 0.2018E+01 0.1723E-01
0.1204E+00 0.1967E+01 0.1701E-01
0.1209E+00 0.1898E+01 0.1684E-01
0.1215E+00 0.1907E+01 0.1696E-01
0.1220E+00 0.1847E+01 0.1669E-01
0.1226E+00 0.1842E+01 0.1670E-01
0.1231E+00 0.1820E+01 0.1786E-01
0.1240E+00 0.1793E+01 0.1866E-01
0.1245E+00 0.1767E+01 0.1934E-01
0.1250E+00 0.1739E+01 0.1961E-01
0.1256E+00 0.1736E+01 0.2001E-01
0.1261E+00 0.1699E+01 0.2086E-01
0.1267E+00 0.1660E+01 0.1867E-01
0.1272E+00 0.1624E+01 0.1793E-01
0.1278E+00 0.1589E+01 0.1752E-01
0.1283E+00 0.1589E+01 0.1730E-01
0.1289E+00 0.1572E+01 0.1698E-01
0.1294E+00 0.1534E+01 0.1667E-01
0.1300E+00 0.1497E+01 0.1636E-01
0.1305E+00 0.1486E+01 0.1605E-01
0.1311E+00 0.1491E+01 0.1611E-01
0.1316E+00 0.1461E+01 0.1586E-01
0.1322E+00 0.1421E+01 0.1582E-01
0.1327E+00 0.1407E+01 0.1564E-01
0.1332E+00 0.1415E+01 0.1572E-01
0.1338E+00 0.1379E+01 0.1555E-01
0.1343E+00 0.1361E+01 0.1561E-01
0.1349E+00 0.1369E+01 0.1563E-01
0.1354E+00 0.1345E+01 0.1546E-01
0.1360E+00 0.1345E+01 0.1543E-01
0.1365E+00 0.1306E+01 0.1538E-01
0.1371E+00 0.1299E+01 0.1525E-01
0.1376E+00 0.1283E+01 0.1522E-01
0.1382E+00 0.1289E+01 0.1531E-01
0.1387E+00 0.1252E+01 0.1506E-01
0.1393E+00 0.1227E+01 0.1500E-01
0.1398E+00 0.1254E+01 0.1518E-01
0.1404E+00 0.1244E+01 0.1502E-01
0.1409E+00 0.1193E+01 0.1493E-01
0.1415E+00 0.1207E+01 0.1502E-01
0.1420E+00 0.1191E+01 0.1486E-01
0.1425E+00 0.1174E+01 0.1488E-01
0.1431E+00 0.1138E+01 0.1468E-01
0.1436E+00 0.1178E+01 0.1486E-01
0.1442E+00 0.1133E+01 0.1469E-01
0.1447E+00 0.1124E+01 0.1473E-01
0.1453E+00 0.1120E+01 0.1458E-01
0.1458E+00 0.1127E+01 0.1454E-01
0.1464E+00 0.1106E+01 0.1443E-01
0.1469E+00 0.1069E+01 0.1430E-01
0.1475E+00 0.1079E+01 0.1418E-01
0.1480E+00 0.1061E+01 0.1411E-01
0.1486E+00 0.1073E+01 0.1421E-01
0.1491E+00 0.1043E+01 0.1403E-01
0.1497E+00 0.1048E+01 0.1409E-01
0.1502E+00 0.1040E+01 0.1409E-01
0.1507E+00 0.1025E+01 0.1405E-01
0.1513E+00 0.1006E+01 0.1393E-01
0.1518E+00 0.1020E+01 0.1404E-01
0.1524E+00 0.1008E+01 0.1396E-01
0.1529E+00 0.9948E+00 0.1395E-01
0.1535E+00 0.9921E+00 0.1393E-01
0.1540E+00 0.9742E+00 0.1388E-01
0.1546E+00 0.9675E+00 0.1380E-01
0.1551E+00 0.9668E+00 0.1390E-01
0.1557E+00 0.9331E+00 0.1381E-01
0.1562E+00 0.9233E+00 0.1371E-01
0.1568E+00 0.9378E+00 0.1377E-01
0.1573E+00 0.9173E+00 0.1375E-01
0.1579E+00 0.9351E+00 0.1379E-01
0.1584E+00 0.9145E+00 0.1364E-01
0.1589E+00 0.8817E+00 0.1353E-01
0.1595E+00 0.9037E+00 0.1360E-01
0.1600E+00 0.8881E+00 0.1361E-01
0.1606E+00 0.8670E+00 0.1352E-01
0.1611E+00 0.8924E+00 0.1361E-01
0.1617E+00 0.8595E+00 0.1347E-01
0.1622E+00 0.8662E+00 0.1353E-01
0.1628E+00 0.8307E+00 0.1337E-01
0.1633E+00 0.8285E+00 0.1340E-01
0.1639E+00 0.8325E+00 0.1337E-01
0.1644E+00 0.8228E+00 0.1342E-01
0.1650E+00 0.8024E+00 0.1323E-01
0.1655E+00 0.8095E+00 0.1345E-01
0.1661E+00 0.7920E+00 0.1324E-01
0.1666E+00 0.7922E+00 0.1326E-01
0.1672E+00 0.7663E+00 0.1329E-01
0.1677E+00 0.7757E+00 0.1323E-01
0.1682E+00 0.7764E+00 0.1331E-01
0.1688E+00 0.7672E+00 0.1318E-01
0.1693E+00 0.7742E+00 0.1319E-01
0.1699E+00 0.7479E+00 0.1311E-01
0.1704E+00 0.7405E+00 0.1312E-01
0.1710E+00 0.7544E+00 0.1311E-01
0.1715E+00 0.7191E+00 0.1308E-01
0.1721E+00 0.7369E+00 0.1309E-01
0.1726E+00 0.7247E+00 0.1304E-01
0.1732E+00 0.7189E+00 0.1306E-01
0.1737E+00 0.6977E+00 0.1293E-01
0.1743E+00 0.7077E+00 0.1301E-01
0.1748E+00 0.6859E+00 0.1292E-01
0.1754E+00 0.6766E+00 0.1291E-01
0.1759E+00 0.6664E+00 0.1284E-01
0.1764E+00 0.6749E+00 0.1283E-01
0.1770E+00 0.6671E+00 0.1290E-01
0.1775E+00 0.6594E+00 0.1285E-01
0.1781E+00 0.6469E+00 0.1274E-01
0.1786E+00 0.6399E+00 0.1278E-01
0.1792E+00 0.6428E+00 0.1286E-01
0.1797E+00 0.6312E+00 0.1271E-01
0.1803E+00 0.6306E+00 0.1281E-01
0.1808E+00 0.6322E+00 0.1274E-01
0.1814E+00 0.6163E+00 0.1268E-01
0.1819E+00 0.6031E+00 0.1272E-01
0.1825E+00 0.6166E+00 0.1269E-01
0.1830E+00 0.5905E+00 0.1258E-01
0.1836E+00 0.6084E+00 0.1274E-01
0.1841E+00 0.6020E+00 0.1268E-01
0.1846E+00 0.5876E+00 0.1255E-01
0.1852E+00 0.5885E+00 0.1259E-01
0.1857E+00 0.5657E+00 0.1249E-01
0.1863E+00 0.5713E+00 0.1256E-01
0.1868E+00 0.5522E+00 0.1254E-01
0.1874E+00 0.5306E+00 0.1241E-01
0.1879E+00 0.5571E+00 0.1247E-01
0.1885E+00 0.5506E+00 0.1247E-01
0.1890E+00 0.5441E+00 0.1241E-01
0.1896E+00 0.5376E+00 0.1241E-01
0.1901E+00 0.5315E+00 0.1230E-01
0.1907E+00 0.5313E+00 0.1235E-01
0.1912E+00 0.5207E+00 0.1237E-01
0.1918E+00 0.5220E+00 0.1229E-01
0.1923E+00 0.5248E+00 0.1236E-01
0.1929E+00 0.4991E+00 0.1228E-01
0.1934E+00 0.5236E+00 0.1237E-01
0.1939E+00 0.4992E+00 0.1228E-01
0.1945E+00 0.4976E+00 0.1216E-01
0.1950E+00 0.4768E+00 0.1217E-01
0.1956E+00 0.4817E+00 0.1219E-01
0.1961E+00 0.4905E+00 0.1218E-01
0.1967E+00 0.4620E+00 0.1215E-01
0.1972E+00 0.4657E+00 0.1220E-01
0.1978E+00 0.4544E+00 0.1214E-01
0.1983E+00 0.4642E+00 0.1208E-01
0.1989E+00 0.4713E+00 0.1221E-01
0.1994E+00 0.4483E+00 0.1209E-01
0.2000E+00 0.4520E+00 0.1209E-01
0.2005E+00 0.4580E+00 0.1209E-01
0.2011E+00 0.4428E+00 0.1203E-01
0.2016E+00 0.4448E+00 0.1209E-01
0.2021E+00 0.4472E+00 0.1207E-01
0.2027E+00 0.4371E+00 0.1205E-01
0.2032E+00 0.4320E+00 0.1215E-01
0.2038E+00 0.4244E+00 0.1192E-01
0.2043E+00 0.4265E+00 0.1209E-01
0.2049E+00 0.4096E+00 0.1188E-01
0.2054E+00 0.4071E+00 0.1198E-01
0.2060E+00 0.4076E+00 0.1200E-01
0.2065E+00 0.4054E+00 0.1199E-01
0.2071E+00 0.4079E+00 0.1200E-01
0.2076E+00 0.4101E+00 0.1191E-01
0.2082E+00 0.4018E+00 0.1191E-01
0.2087E+00 0.4089E+00 0.1194E-01
0.2093E+00 0.3678E+00 0.1193E-01
0.2098E+00 0.3845E+00 0.1181E-01
0.2103E+00 0.3968E+00 0.1191E-01
0.2109E+00 0.3743E+00 0.1185E-01
0.2114E+00 0.3916E+00 0.1185E-01
0.2120E+00 0.3657E+00 0.1179E-01
0.2125E+00 0.3736E+00 0.1184E-01
0.2131E+00 0.3760E+00 0.1175E-01
0.2136E+00 0.3716E+00 0.1176E-01
0.2142E+00 0.3663E+00 0.1181E-01
0.2147E+00 0.3431E+00 0.1173E-01
0.2153E+00 0.3527E+00 0.1180E-01
0.2158E+00 0.3513E+00 0.1173E-01
0.2164E+00 0.3611E+00 0.1160E-01
0.2169E+00 0.3708E+00 0.1173E-01
0.2175E+00 0.3547E+00 0.1171E-01
0.2180E+00 0.3237E+00 0.1165E-01
0.2186E+00 0.3500E+00 0.1168E-01
0.2191E+00 0.3299E+00 0.1164E-01
0.2196E+00 0.3246E+00 0.1160E-01
0.2202E+00 0.3301E+00 0.1169E-01
0.2207E+00 0.3289E+00 0.1156E-01
0.2213E+00 0.3212E+00 0.1157E-01
0.2218E+00 0.3098E+00 0.1158E-01
0.2224E+00 0.3146E+00 0.1153E-01
0.2229E+00 0.3095E+00 0.1156E-01
0.2235E+00 0.3007E+00 0.1156E-01
0.2240E+00 0.3144E+00 0.1160E-01
0.2246E+00 0.3158E+00 0.1156E-01
0.2251E+00 0.3033E+00 0.1147E-01
0.2257E+00 0.2844E+00 0.1140E-01
0.2262E+00 0.2930E+00 0.1152E-01
0.2268E+00 0.2961E+00 0.1153E-01
0.2273E+00 0.2932E+00 0.1141E-01
0.2278E+00 0.2925E+00 0.1147E-01
0.2284E+00 0.2892E+00 0.1141E-01
0.2289E+00 0.2940E+00 0.1151E-01
0.2295E+00 0.3069E+00 0.1147E-01
0.2300E+00 0.2791E+00 0.1134E-01
0.2306E+00 0.2599E+00 0.1137E-01
0.2311E+00 0.2690E+00 0.1144E-01
0.2317E+00 0.2634E+00 0.1129E-01
0.2322E+00 0.2743E+00 0.1130E-01
0.2328E+00 0.2683E+00 0.1127E-01
0.2333E+00 0.2701E+00 0.1126E-01
0.2339E+00 0.2672E+00 0.1126E-01
0.2344E+00 0.2444E+00 0.1136E-01
0.2350E+00 0.2618E+00 0.1134E-01
0.2355E+00 0.2479E+00 0.1131E-01
0.2360E+00 0.2459E+00 0.1133E-01
0.2366E+00 0.2485E+00 0.1133E-01
0.2371E+00 0.2594E+00 0.1126E-01
0.2377E+00 0.2741E+00 0.1130E-01
0.2382E+00 0.2636E+00 0.1126E-01
0.2388E+00 0.2579E+00 0.1126E-01
0.2393E+00 0.2517E+00 0.1131E-01
0.2399E+00 0.2803E+00 0.1132E-01
0.2404E+00 0.2500E+00 0.1125E-01
0.2410E+00 0.2268E+00 0.1123E-01
0.2415E+00 0.2463E+00 0.1124E-01
0.2421E+00 0.2487E+00 0.1116E-01
0.2426E+00 0.2317E+00 0.1117E-01
0.2432E+00 0.2390E+00 0.1118E-01
0.2437E+00 0.2297E+00 0.1111E-01
0.2443E+00 0.2411E+00 0.1121E-01
0.2448E+00 0.2272E+00 0.1118E-01
0.2453E+00 0.2294E+00 0.1118E-01
0.2459E+00 0.2255E+00 0.1111E-01
0.2464E+00 0.2409E+00 0.1115E-01
0.2470E+00 0.2102E+00 0.1109E-01
0.2475E+00 0.2095E+00 0.1108E-01
0.2481E+00 0.2114E+00 0.1105E-01
0.2486E+00 0.2088E+00 0.1105E-01
0.2492E+00 0.2128E+00 0.1107E-01
0.2497E+00 0.2180E+00 0.1108E-01
0.2503E+00 0.2175E+00 0.1105E-01
0.2508E+00 0.2034E+00 0.1106E-01
0.2514E+00 0.2247E+00 0.1111E-01
0.2519E+00 0.2077E+00 0.1104E-01
0.2525E+00 0.2126E+00 0.1104E-01
0.2530E+00 0.2047E+00 0.1102E-01
0.2535E+00 0.2149E+00 0.1107E-01
0.2541E+00 0.2396E+00 0.1113E-01
0.2546E+00 0.1944E+00 0.1094E-01
0.2552E+00 0.2120E+00 0.1105E-01
0.2557E+00 0.2197E+00 0.1104E-01
0.2563E+00 0.1865E+00 0.1093E-01
0.2568E+00 0.2000E+00 0.1098E-01
0.2574E+00 0.2043E+00 0.1094E-01
0.2579E+00 0.1890E+00 0.1101E-01
0.2585E+00 0.1999E+00 0.1253E-01
0.2590E+00 0.2102E+00 0.1378E-01
0.2596E+00 0.2062E+00 0.1482E-01
0.2601E+00 0.1970E+00 0.1597E-01
0.2607E+00 0.1804E+00 0.1685E-01
0.2612E+00 0.1740E+00 0.1773E-01
0.2617E+00 0.2115E+00 0.1418E-01
0.2623E+00 0.2106E+00 0.1339E-01
0.2628E+00 0.1900E+00 0.1279E-01
0.2634E+00 0.2029E+00 0.1229E-01
0.2639E+00 0.1910E+00 0.1210E-01
0.2645E+00 0.1754E+00 0.1202E-01
0.2650E+00 0.1938E+00 0.1192E-01
0.2656E+00 0.2029E+00 0.1197E-01
0.2661E+00 0.1860E+00 0.1184E-01
0.2667E+00 0.1764E+00 0.1184E-01
0.2672E+00 0.1825E+00 0.1173E-01
0.2678E+00 0.1781E+00 0.1176E-01
0.2683E+00 0.1894E+00 0.1174E-01
0.2689E+00 0.1922E+00 0.1176E-01
0.2694E+00 0.1769E+00 0.1164E-01
0.2700E+00 0.1926E+00 0.1159E-01
0.2705E+00 0.1911E+00 0.1151E-01
0.2710E+00 0.2138E+00 0.1147E-01
0.2716E+00 0.1934E+00 0.1132E-01
0.2721E+00 0.1887E+00 0.1116E-01
0.2727E+00 0.1809E+00 0.1116E-01
0.2732E+00 0.2035E+00 0.1118E-01
